geoid10,downMean,upMean,downStdDev,upStdDev,tests,income,lon,lat
060379201023146,6.4130657893033325,2.8717167514483326,2.0133075166533336,0.6712161639166666,8,71627,34.5245201,-118.5568774
060379201162006,17.538992925875,9.688285440212502,7.925333958374999,2.7350600789375,8,110808,34.4800849,-118.6328469
060379201182017,5.258426820475001,4.989354389875,2.8307823162625,1.314957882475,8,108864,34.4612104,-118.6214137
060379203141005,17.179004953285716,7.336014687214286,8.603566814714286,2.0839844779714283,8,101193,34.4013276,-118.5361772
060379203281018,24.0459731975,11.812275000000001,11.1077822795,3.7455324105,8,100000,34.4158045,-118.5787086
060379203391054,1.00256007461,0.6040719747033334,0.6863052427733334,0.2986489412,8,121042,34.3993883,-118.591717
060379302001029,1.7193120415166667,1.6141212152933335,1.2791897894333333,0.6970473027833334,8,95524,34.3040449,-118.3858398
060379303011131,0.19400078890000003,0.3597460606,0.12950081211666667,0.3387507599333333,7,44375,34.1887042,-117.8311933
060379800091026,7.443248730374999,5.4801234375000005,2.991489271125,1.30826373445,8,0,34.1531759,-118.2877617
060379800101034,2.2368089967762494,6.3267351316625,1.0118619762437502,1.6757953850249998,8,16250,34.0799517,-118.228592
060379800141138,4.527492952725,4.586485165225,1.8005182315500001,1.1105564519125002,8,33750,33.784324,-118.2405638
060379800201001,29.42902407687714,9.97519902597143,14.81876767076857,2.7880595772285717,8,0,34.2281119,-118.2743585
060379800241053,12.140346560999998,7.25600639875,4.835609995275,2.21564184545,8,205938,34.1705435,-118.49891
060390001023027,12.83223177275,5.72718824405,5.2971532337500005,1.586838882925,8,55230,37.2306448,-119.4821515
060390001023101,24.1301375,10.5973625,9.23816099,2.6836004879999997,8,55230,37.2275491,-119.511762
060390001024030,0.49152096770000003,0.2536666667,0.368072978,0.3370667452,8,24031,37.0820685,-119.7115028
060390001024044,21.758766919999996,5.36364375,8.475610433,0.9621737914999999,7,24031,37.0432863,-119.6913063
060390001024051,7.190564057333333,3.0321981884,3.2954623187000003,0.6395940163333332,8,24031,37.047423,-119.6642843
060390001024087,16.49322423,4.4563220958,7.6524312810624995,1.331371505375,8,24031,36.9909356,-119.7699949
060390001031113,9.932653282250001,4.264739176825,4.740496725750001,0.6969629575,8,39766,37.3430631,-119.5855282
060390001061015,14.084724146342001,7.406574615379999,5.473164565766,1.8180139557200001,8,56875,37.1645512,-119.7480145
060390001082077,10.781485475150001,5.204957558137499,5.0289451279375,1.0731660199750002,8,41580,37.2114216,-119.6980313
060390001082080,12.584674764414284,6.831442857142856,6.2985199886571435,1.6108724803428571,8,41580,37.2102223,-119.702083
060390001083005,9.450361959037501,4.0353870807875,3.9954308043249998,0.6529546577875,8,37539,37.2435227,-119.713692
060390001091198,12.434072520688332,2.673943648433333,5.669126224583333,0.6460240642666667,8,46172,37.3746993,-119.7398654
060390002021082,20.710182467625,7.693326105125,9.438855629625,2.00765543325,8,61823,37.08777,-120.2247459
060390002022006,19.077630005750002,7.623091279066667,8.093916880083333,2.2352456440666666,8,40750,37.0798358,-120.3922132
060390002023102,2.3025958169000003,0.8933449797749999,1.020410038,0.40186911195,8,34565,37.0219577,-120.2408266
060390002024003,14.127859113875,4.46639875,6.000474517624999,1.15150497345,8,82426,37.145996,-120.1861917
060390005023016,13.61126765525,6.988374999999999,6.4401616573250005,1.9909553079000002,8,41173,36.9374198,-120.0552986
